,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
36230,38509.0,14540,3671.57,1979,587,1695.0,648.0,1426.26,538.52,135.98,347.5,49.9875,9.0,29,2094.5,1288.55,978.8166667000003,175.8625,14823,39380.0,3885.01,0
1601,13214.0,5401,1971.56,1999,783,1663.0,649.0,574.52,234.83,85.72,-308.25,-52.9725,68.0,24,1896.25,974.5766667,784.64,158.2425,5404,13217.0,2003.55,0
28303,11083.0,1849,329.51,1774,302,1847.0,308.0,1847.17,308.17,54.92,-424.0,0.0,207.0,7,1633.0,778.3,1306.786667,49.99,1860,11163.0,415.39,0
17354,12592.0,6775,874.06,640,266,625.0,301.0,599.62,322.62,41.62,33.25,11.1,669.0,23,650.75,213.3366667,261.5033333,53.89,6779,12599.0,905.02,0
35395,28936.0,14306,1515.43,1544,741,1573.0,688.0,1205.67,596.08,63.14,371.25,13.8125,82.0,25,1667.75,507.25333330000007,731.7666667000002,51.2475,14313,28948.0,1567.1,0
32645,7989.0,2438,915.85,1157,370,994.0,298.0,798.9,243.8,91.59,-392.0,-80.0575,326.0,11,1026.0,521.2533333,424.88,131.0375,2446,8010.0,951.2,0
27069,7265.0,1972,685.34,717,179,814.0,223.0,726.5,197.2,68.53,230.5,-7.82,64.0,11,793.5,358.9133333000001,246.7133333,57.43,1972,7265.0,750.95,0
7810,11036.0,5625,1507.77,690,390,715.0,396.0,649.18,330.88,88.69,-79.75,-17.31,523.0,18,663.75,212.3933333,177.52,95.56,5640,11060.0,1616.01,1
25575,11336.0,1533,1187.75,501,72,595.0,86.0,755.73,102.2,79.18,-121.25,0.2925,484.0,16,460.25,282.1433333,118.3233333,75.0975,1533,11336.0,1267.73,0
36891,7206.0,2928,1492.18,412,192,448.0,199.0,423.88,172.24,87.78,-39.25,-4.6725,559.0,18,399.25,138.64333330000002,90.06333333,56.6625,2939,7237.0,1549.55,0
16295,15837.0,5503,2413.12,821,323,894.0,323.0,989.81,343.94,150.82,-1.0,14.455,90.0,18,821.0,467.98333330000014,91.89666667,114.005,5632,16177.0,2542.95,0
1953,27837.0,4378,1488.34,2709,354,2481.0,336.0,2319.75,364.83,124.03,-343.75,-53.305,379.0,13,2594.75,0.0,0.0,143.005,4433,28020.0,1577.23,0
12326,12730.0,4068,787.15,886,231,929.0,259.0,909.29,290.57,56.23,-87.0,-11.54,437.0,15,857.0,0.0,0.0,61.53,4083,12763.0,867.13,0
29234,10454.0,6095,2543.73,449,239,453.0,249.0,213.35,124.39,51.91,132.25,1.4375,223.0,50,492.75,0.0,0.0,54.5125,6122,10494.0,2818.93,1
36452,11645.0,2259,631.52,848,146,858.0,156.0,776.33,150.6,42.1,-326.0,-2.07,466.0,16,739.0,244.4633333,543.7366667,37.06,2268,11658.0,692.4,1
10001,31026.0,14994,3301.86,1645,699,1409.0,627.0,969.56,468.56,103.18,-187.25,-33.9975,589.0,34,1582.25,576.8033333,325.92,166.2375,15069,31263.0,3490.54,0
7802,14441.0,5951,1514.35,596,189,785.0,229.0,656.41,270.5,68.83,282.75,1.0275,87.0,23,690.25,375.4466667,74.32666667,85.1725,5951,14441.0,1545.35,1
23270,7789.0,2851,513.76,1032,364,955.0,342.0,865.44,316.78,57.08,-19.75,-11.6725,312.0,11,1025.75,525.8633333,419.93333330000013,64.6325,2943,8002.0,612.28,1
27202,7142.0,2608,925.09,989,379,760.0,283.0,649.27,237.09,84.1,-301.5,-35.6925,379.0,12,888.5,368.3133333,323.38,89.6725,2617,7194.0,985.07,1
7060,13696.0,4832,1059.08,901,257,951.0,287.0,856.0,302.0,66.19,367.5,4.115,243.0,17,1023.5,267.9666667,501.37,55.425,4851,13731.0,1128.43,0
38412,30584.0,8990,5882.73,3102,822,3569.0,1012.0,3058.4,899.0,588.27,1393.75,100.485,313.0,11,3566.25,1788.983333,1117.043333,600.985,8990,30584.0,6095.52,0
4012,20178.0,4775,1762.4,863,263,1450.0,357.0,1345.2,318.33,117.49,-464.0,24.5225,482.0,16,708.0,329.3366667,163.4566667,111.9475,4814,20334.0,1830.67,1
20981,8103.0,2606,1112.66,789,205,597.0,181.0,506.44,162.88,69.54,195.25,7.305,170.0,17,853.75,316.6866667,248.4933333,108.525,2621,8126.0,1165.89,1
23268,9551.0,3260,549.37,716,294,876.0,343.0,955.1,326.0,54.94,18.5,11.575,316.0,11,722.5,332.97,197.17,59.845,3290,9622.0,635.25,1
20561,38632.0,8946,3605.37,3090,636,2761.0,559.0,1609.67,372.75,150.22,1000.25,-55.6875,202.0,26,3423.75,1461.623333,1188.253333,292.9175,8946,38632.0,3815.36,0
28688,7975.0,3542,730.06,620,309,790.0,358.0,613.46,272.46,56.16,-71.25,1.2375,426.0,15,596.25,224.7,196.4066667,50.7325,3551,7994.0,810.04,0
35891,14018.0,2033,418.02,1435,219,1437.0,215.0,1401.8,203.3,41.8,48.25,-8.1375,326.0,11,1450.75,1041.086667,1248.533333,43.1275,2034,14019.0,483.63,1
19370,7356.0,3017,741.14,427,207,459.0,223.0,525.43,215.5,52.94,-158.0,8.7525,290.0,15,374.0,105.14,130.4866667,53.8375,3030,7371.0,786.28,0
31029,32708.0,9195,4909.45,1422,438,1415.0,428.0,1486.73,417.95,223.16,845.25,92.52,175.0,23,1703.75,686.3533332999998,463.5233333000001,234.07,9242,32936.0,4961.51,0
9612,19190.0,3665,1398.58,1719,253,1653.0,270.0,1128.82,215.59,82.27,-90.75,-5.6425,204.0,25,1688.75,1005.866667,968.8933333,56.6225,3788,19701.0,1500.32,0
21849,45172.0,11823,6507.48,2546,616,2256.0,551.0,1457.16,381.39,209.92,-95.5,24.5375,38.0,35,2514.5,1125.266667,776.3766667,312.0025,11840,45200.0,6565.54,0
26300,13318.0,4299,1974.81,306,99,258.0,88.0,359.95,116.19,53.37,-180.75,-49.5425,219.0,38,245.75,205.2033333,54.30666667,89.5325,4363,13620.0,2059.5,1
651,7962.0,3171,1007.82,446,190,449.0,181.0,497.63,198.19,62.99,-111.25,-11.9425,100.0,17,409.25,162.6233333,95.94,61.9425,3176,7971.0,1059.43,0
29655,13102.0,6678,1770.18,541,280,532.0,261.0,409.44,208.69,55.32,-48.75,-0.8275,563.0,33,524.75,240.72,101.38,50.8275,6686,13110.0,1805.18,1
7230,30540.0,8502,4533.38,1712,473,1594.0,431.0,1607.37,447.47,238.6,-218.0,-40.3125,621.0,20,1639.0,515.93,142.68333330000004,205.4325,8510,30564.0,4611.36,0
12378,9004.0,4195,921.26,999,469,943.0,430.0,900.4,419.5,92.13,22.75,31.1525,288.0,11,1006.25,430.91,300.9533333,106.8375,4238,9091.0,1016.99,1
31924,7789.0,3984,1116.06,873,374,754.0,350.0,519.27,265.6,74.4,-390.0,2.055,178.0,20,743.0,375.3466667,369.8666667,77.925,4050,7903.0,1176.18,0
21988,8547.0,3595,1318.74,506,155,478.0,161.0,427.35,179.75,65.94,47.75,2.42,626.0,21,522.25,155.6333333,72.28333333,88.65,3600,8559.0,1350.73,0
30965,6952.0,3021,1185.33,202,74,185.0,76.0,231.73,100.7,39.51,27.5,0.3875,953.0,31,211.5,130.9533333,39.77,35.5525,3038,6999.0,1229.05,0
18486,17529.0,4876,1505.41,1807,494,1862.0,508.0,1752.9,487.6,150.54,-950.75,-90.49,323.0,11,1489.75,757.9333333,505.76333330000006,110.82,4959,17841.0,1644.21,0
26839,13540.0,4459,1665.54,491,170,547.0,188.0,541.6,178.36,66.62,-104.25,-5.28,779.0,26,456.25,296.0466667,69.83333333,60.23,4486,13614.0,1836.5,1
31753,9346.0,4985,975.7,1040,519,1219.0,614.0,1168.25,623.13,121.96,-555.5,72.69,292.0,10,555.5,279.2866667,140.5466667,77.31,4999,9366.0,1061.58,0
32352,6383.0,1922,569.91,916,237,781.0,212.0,580.27,174.73,51.81,-435.0,-18.33,252.0,12,771.0,296.7266667,475.58,53.32,1924,6386.0,634.89,1
37709,10875.0,3292,1641.02,602,143,552.0,154.0,679.69,205.75,102.56,-135.5,-14.82,530.0,17,556.5,332.6,171.6766667,71.77,3326,10962.0,1695.86,1
29694,16902.0,9288,2272.26,58,16,364.0,211.0,469.5,258.0,63.12,-36.25,-12.3275,574.0,37,46.25,31.08333333,28.38666667,22.3275,9289,16904.0,2307.26,0
25826,55584.05,27505,4043.8,2598,1159,2165.0,947.0,1389.6,687.63,101.1,-28.75,-44.3625,145.0,43,2588.75,1099.75,959.5066667,134.8225,27627,55806.05,4128.42,1
32076,15769.0,9587,1504.57,804,513,773.0,462.0,876.06,532.61,83.59,35.0,-0.645,531.0,19,816.0,219.4866667,254.2133333,63.885,9596,15787.0,1568.56,0
24232,6345.0,3434,821.84,398,239,361.0,208.0,488.08,264.15,63.22,-36.5,-1.895,198.0,14,385.5,175.93,58.25333333,51.885,3444,6365.0,881.82,1
19482,12097.0,5591,1678.66,346,134,557.0,185.0,504.04,232.96,69.94,688.0,25.9775,345.0,29,575.0,176.16,162.25666669999995,56.4125,5629,12173.0,1773.82,1
10857,8116.0,2301,1477.47,1113,292,886.0,232.0,579.71,164.36,105.53,-524.5,-96.725,132.0,25,938.5,404.7366667,196.15,166.715,2304,8130.0,1529.13,0
5088,7143.0,1361,982.04,690,150,763.0,140.0,649.36,123.73,89.28,102.75,-6.9025,360.0,12,724.25,401.93,285.69,94.3925,1361,7143.0,1215.26,0
27741,15977.0,6032,1939.53,993,290,806.0,248.0,515.39,194.58,62.57,-118.75,-20.0925,364.0,32,953.75,0.0,0.0,87.5725,6045,16002.0,1975.95,0
13919,8516.0,3647,894.73,571,259,769.0,324.0,608.29,260.5,63.91,205.0,0.9375,172.0,15,639.0,292.78,172.83,55.3525,3653,8525.0,974.71,0
8476,10162.0,3005,1875.88,412,97,381.0,87.0,406.48,120.2,75.04,138.75,2.5125,175.0,26,458.25,230.4666667,107.7766667,118.0775,3020,10209.0,1939.2,1
35150,12249.0,4851,945.91,917,345,972.0,365.0,874.93,346.5,67.57,-64.66666667,-0.45,12.0,29,903.6666667000003,453.62,137.00666669999998,75.45,4964,12424.0,987.8,0
9874,12163.0,4378,1416.57,620,192,770.0,223.0,450.48,162.15,52.47,-371.0,-37.4925,839.0,28,496.0,224.8866667,170.4966667,37.4925,4381,12166.0,1449.56,0
4522,12349.0,4375,1652.85,987,289,812.0,276.0,588.05,208.33,78.71,-91.25,-7.4875,100.0,24,956.25,378.0766667,255.0666667,101.5175,4715,13148.0,1769.5,0
24583,16062.0,8340,1445.87,403,203,427.0,224.0,553.86,287.59,49.86,-47.5,-0.39,79.0,30,387.5,152.5333333,103.3566667,35.38,8352,16087.0,1481.99,0
28770,7141.0,1514,311.52,1228,241,991.0,204.0,793.44,168.22,34.61,-124.75,0.18,303.0,10,1186.75,721.7,783.5966667,35.8,1527,7205.0,371.5,1
19208,12622.0,4604,1068.16,2388,879,2104.0,767.0,2103.67,767.33,178.03,301.5,114.94,216.0,8,2488.5,1032.093333,597.3166667,218.62,4626,12663.0,1208.14,1
28715,7724.0,4080,1173.7,307,162,262.0,137.0,241.38,127.5,36.68,-19.5,-6.7875,735.0,34,300.5,115.73,54.07333333,37.6775,4104,7756.0,1213.36,1
20173,9207.0,3125,541.79,878,306,841.0,300.0,767.25,260.42,45.15,48.25,-0.0275,382.0,13,893.75,354.2133333,368.3366667,45.0075,3147,9256.0,577.81,0
19941,9710.0,2443,655.22,964,286,916.0,234.0,809.17,203.58,54.6,-277.5,-25.9275,109.0,13,871.5,344.04,283.3633333,64.2375,2451,9727.0,738.45,1
33118,7460.0,2676,712.2,598,233,636.0,242.0,746.0,267.6,71.22,106.5,47.2575,331.0,11,633.5,189.97,169.82,66.5325,2676,7460.0,772.18,1
26823,6412.0,3309,455.07,905,431,874.0,446.0,801.5,413.63,56.88,35.25,-7.2675,262.0,9,916.75,276.45,404.4966667,60.0175,3311,6415.0,535.95,0
13322,6625.0,1745,381.01,705,163,715.0,191.0,662.5,174.5,38.1,-149.5,-2.8725,311.0,11,655.5,401.1133333,385.9433333,37.8625,1754,6705.0,446.62,0
33774,7840.0,2427,397.25,1185,370,1307.0,405.0,1306.67,404.5,66.21,-480.0,70.3975,223.0,8,1025.0,821.6433333,464.4766667,61.9625,2739,8961.0,632.05,1
17123,13142.0,3679,2479.53,1315,285,980.0,240.0,730.11,204.39,137.75,-464.25,-45.49,165.0,19,1160.25,651.17,552.3366667,113.08,3699,13195.0,2589.2,1
7405,7948.0,2623,711.65,572,171,834.0,254.0,529.87,174.87,47.44,313.3333333,44.52,127.0,33,534.6666667,268.44,179.6566667,57.67,2684,8050.0,768.24,1
22927,46120.0,19978,4668.58,1609,708,1372.0,586.0,1098.1,475.67,111.16,-121.75,-39.735,414.0,44,1568.75,751.9866667,301.1466667,119.955,20234,46651.02,4802.44,1
1588,7119.0,1865,1083.92,694,174,511.0,139.0,418.76,109.71,63.76,466.25,29.9,13.0,18,849.75,489.17333330000014,490.3066667,86.49,1872,7146.0,1163.9,1
21308,9040.0,4375,752.01,591,299,738.0,381.0,821.82,397.73,68.36,34.25,0.41,353.0,12,602.75,151.16666669999995,195.9933333,55.92,4417,9108.0,835.63,1
31832,12626.0,3690,1949.52,0,0,0.0,0.0,450.93,131.79,69.63,0.0,-14.9925,237.0,30,0.0,0.0,0.0,14.9925,3854,13522.0,2146.27,1
30402,15149.0,8160,1201.76,253,140,647.0,360.0,1377.18,741.82,109.25,-47.0,15.96,69.0,12,237.0,53.18333333,43.31,69.03,8233,15259.0,1306.74,1
21642,28051.0,9812,1687.4,1955,725,2029.0,708.0,1402.55,490.6,84.37,297.0,45.1225,120.0,21,2054.0,422.74,699.89,117.5275,9838,28117.0,1739.74,1
38674,10467.0,1710,652.88,1367,177,1232.0,188.0,1046.7,171.0,65.29,-275.25,42.75,331.0,11,1275.25,747.9133333,941.0766667,68.89,1720,10488.0,713.16,0
28428,6918.0,2662,1490.65,200,83,249.0,103.0,256.22,98.59,55.21,67.75,0.5975,838.0,28,222.25,117.34,47.01666667,51.3725,2671,6936.0,1543.97,0
15443,13524.0,4847,1349.83,3224,1066,2254.0,808.0,2254.0,807.83,224.97,1295.75,389.8225,49.0,7,3656.25,1763.1866670000004,1459.163333,526.5575,4852,13535.0,1415.44,0
32634,8545.0,2674,1276.94,813,241,860.0,264.0,610.36,191.0,91.21,-191.75,-27.6575,438.0,15,748.75,459.7066667,24.85666667,115.6175,2674,8545.0,1306.93,0
3998,6453.0,2147,391.92,456,175,632.0,206.0,717.0,238.56,43.55,-342.25,-3.6275,294.0,10,342.25,0.0,0.0,38.6175,2169,6492.0,456.9,1
2465,6488.0,2011,755.06,771,221,446.0,130.0,463.43,143.64,53.93,-171.25,-3.9525,111.0,20,714.25,319.2233333000001,256.61,45.9225,2102,6794.0,806.04,1
5995,19654.0,6476,2575.31,1151,333,1292.0,381.0,1091.89,359.78,143.07,-169.75,-16.5425,332.0,19,1094.75,0.0,0.0,112.7225,6487,19689.0,2635.61,1
16695,13254.0,4567,835.74,412,151,521.0,203.0,602.45,207.59,37.99,-308.75,-9.7275,436.0,24,308.75,57.5,28.14333333,13.5275,4786,13873.0,912.0,0
16703,9332.0,4440,643.75,194,129,281.0,172.0,424.18,201.82,29.26,83.0,6.3375,711.0,24,222.0,69.19,54.64333333,35.8425,4641,9793.0,699.73,1
11326,15054.0,9360,1410.81,553,392,786.0,471.0,684.27,425.45,64.13,-122.0,-1.05,213.0,23,512.0,112.96666670000002,9.093333333,63.53,9360,15054.0,1545.03,0
23853,6778.0,3751,914.34,658,331,598.0,301.0,616.18,341.0,83.12,-146.0,-35.0975,63.0,19,609.0,239.3133333,219.5033333,88.3375,4110,7226.0,955.81,1
11024,15543.0,6255,2417.68,699,252,639.0,234.0,398.54,160.38,61.99,-425.75,-52.5425,782.0,40,556.75,389.49,132.68666670000002,82.5325,6313,15685.0,2484.56,1
12249,23167.0,2864,649.38,1392,223,1562.0,227.0,1447.94,179.0,40.59,398.25,0.0,511.0,17,1524.75,893.9566667000001,695.28,39.99,2864,23167.0,732.61,0
2818,12391.0,3688,1248.08,680,215,711.0,205.0,563.23,167.64,56.73,-464.75,-63.735,506.0,23,524.75,230.9366667,161.9266667,63.735,3716,12449.0,1280.97,0
6346,10049.0,2837,1052.1,778,236,875.0,260.0,913.55,257.91,95.65,172.5,36.2175,35.0,12,835.5,317.8166667,148.50666669999995,64.7225,2855,10121.0,1125.77,0
10022,13115.0,4972,1503.63,459,185,475.0,189.0,452.24,171.45,51.85,69.0,1.2525,455.0,38,482.0,284.2333333,134.71,50.7475,5136,13501.0,1554.38,1
3774,6960.0,3415,1223.74,205,128,185.0,114.0,257.78,126.48,45.32,61.0,-0.0975,102.0,28,225.0,0.0,0.0,37.0575,3565,7223.0,1276.52,1
29375,7442.0,1901,825.91,828,113,671.0,102.0,496.13,126.73,55.06,-114.5,0.85,496.0,16,789.5,497.81,520.5433333000002,51.74,1909,7457.0,882.8,1
37580,8534.0,744,459.99,863,95,932.0,83.0,948.22,82.67,51.11,125.5,5.0175,320.0,11,904.5,814.16,557.95,52.2625,751,8626.0,539.97,1
12493,11078.0,4294,1161.53,817,254,834.0,247.0,461.58,178.92,48.4,293.75,-4.425,746.0,25,915.25,412.2966667,379.4866667,64.415,4294,11078.0,1193.53,0
5656,10965.0,2922,952.5,670,184,662.0,177.0,609.17,162.33,52.92,-66.0,19.7925,34.0,19,648.0,277.2433333,342.89,61.1875,2930,10983.0,1033.47,0
13565,17091.0,4696,1886.44,700,144,622.0,122.0,534.09,146.75,58.95,-371.5,0.0,229.0,33,576.5,375.9466667,430.0933333,53.24,4762,17293.0,1923.68,1
19808,9993.0,4772,1800.12,329,150,303.0,133.0,434.48,207.48,78.27,-113.5,-45.5475,321.0,24,291.5,165.92,66.35666667,85.9275,4890,10167.0,1874.31,0
25008,7599.0,1404,817.66,554,95,553.0,93.0,506.6,93.6,54.51,-62.75,-0.2475,482.0,16,532.75,375.65,227.99,50.2375,1404,7599.0,1022.62,1
17436,33582.0,16089,3603.26,1207,499,1101.0,492.0,883.74,423.39,94.82,199.75,20.5,50.0,40,1273.25,599.1233333,288.2533333,129.29,16091,33586.0,3641.87,1
21347,10766.0,4059,566.5,630,242,696.0,265.0,717.73,270.6,37.77,-104.5,21.945,170.0,16,595.5,0.0,0.0,39.335,4059,10766.0,606.49,1
18144,11533.0,3155,659.02,1195,319,1233.0,333.0,1153.3,315.5,65.9,0.75,-17.5875,327.0,11,1195.25,847.56,749.5866667,78.3275,3169,11643.0,724.63,1
27911,9094.0,2763,2066.86,452,103,368.0,93.0,324.79,98.68,73.82,-312.5,-28.54,884.0,30,347.5,119.5433333,116.87666670000002,68.6,2776,9224.0,2142.93,1
9856,11117.0,4580,1391.67,448,250,716.0,362.0,397.04,163.57,49.7,-227.0,-7.0,657.0,32,372.0,146.50666669999995,136.74333330000002,41.99,4751,11543.0,1448.11,1
10860,7274.0,3124,1537.81,787,292,728.0,246.0,227.31,97.63,48.06,-325.0,-16.94,174.0,36,679.0,106.86,149.3366667,82.58,3208,7387.0,1603.22,1
798,30751.0,13264,2801.21,1647,557,899.0,305.0,1230.04,530.56,112.05,232.0,26.96,368.0,26,1724.0,0.0,0.0,127.32,13354,30878.0,2871.51,1
38117,11373.0,3899,1131.09,501,190,639.0,216.0,669.0,229.35,66.53,155.5,0.2475,624.0,21,552.5,205.6066667,185.68,35.7325,4118,11950.0,1195.19,0
29653,10745.0,6105,1022.86,647,354,609.0,342.0,632.06,359.12,60.17,-416.75,-22.8775,30.0,18,507.75,232.1866667,143.37,50.7775,6108,10752.0,1102.84,0
9923,9502.0,3951,1126.13,661,263,653.0,264.0,730.92,303.92,86.63,617.0,-3.67,416.0,14,867.0,256.64,174.6633333,109.64,3961,9518.0,1191.11,1
19019,7318.0,2181,852.38,573,128,727.0,208.0,731.8,218.1,85.24,-36.0,-0.2475,232.0,11,561.0,296.3733333,181.1666667,68.2375,2181,7318.0,921.99,1
25578,30355.0,11298,2753.62,1118,373,1703.0,538.0,1686.39,627.67,152.98,103.5,-3.43,212.0,20,916.5,385.2133333,283.1233333,91.67,11337,30407.0,2839.97,0
24281,9657.0,2363,2219.64,202,69,887.0,212.0,804.75,196.92,184.97,-100.5,-3.41,409.0,13,168.5,43.86333333,80.04333333,46.4,2363,9657.0,2534.6,0
21650,7400.0,2554,1073.62,424,157,432.0,162.0,336.36,116.09,48.8,305.25,31.01,96.0,23,525.75,209.3966667,182.77,57.58,2558,7408.0,1105.62,0
11526,14481.0,2957,1829.81,152,32,125.0,28.0,452.53,92.41,57.18,40.25,-0.495,1028.0,34,165.75,142.67,25.81333333,57.485,3043,14926.0,1935.98,1
16250,16521.0,4952,1310.21,1791,390,1796.0,558.0,1376.75,412.67,109.18,-47.75,-20.63,170.0,13,1774.75,693.0133333,468.89,143.97,4956,16529.0,1415.19,1
8587,15302.0,2680,1425.24,2995,493,2550.0,447.0,2550.33,446.67,237.54,-315.5,-5.5625,187.0,7,2889.5,1878.726667,1076.483333,202.7925,2680,15302.0,1603.38,1
18242,9421.0,4677,1084.51,341,160,376.0,181.0,336.46,167.04,38.73,-73.75,0.0,696.0,29,316.75,191.3733333,92.37666667,34.99,4678,9422.0,1086.12,0
35297,12609.0,2534,1327.05,706,137,765.0,155.0,788.06,158.38,82.94,-529.75,-59.04,516.0,17,529.75,470.2166667,330.3066667,56.3,2590,12851.0,1396.39,1
146,23541.0,8962,2420.79,1264,523,1304.0,492.0,1239.0,471.68,127.41,592.5,-24.0325,81.0,20,1461.5,457.13333330000006,372.5933333,117.8025,8964,23543.0,2493.05,0
23013,96704.14,39353,8493.96,3717,1305,3184.0,1087.0,2148.98,874.51,188.75,203.25,28.425,360.0,46,3784.75,1727.31,815.18,393.425,39613,97229.13667,8586.32,1
24585,9348.0,2993,1599.94,633,208,448.0,143.0,373.92,119.72,64.0,-69.5,-14.3875,123.0,27,609.5,273.5066667,132.7133333,72.2975,3099,9570.0,1629.93,1
1980,6596.0,2277,680.8,329,113,333.0,115.0,329.8,113.85,34.04,-21.5,-3.7625,643.0,21,321.5,220.8466667,30.55666667,33.7625,2282,6611.0,712.8,0
14045,8789.0,3818,1409.64,508,179,553.0,184.0,382.13,166.0,61.29,-112.5,-33.06,750.0,25,470.5,163.73,78.04666667,68.05,3842,8829.0,1475.77,0
11773,6537.0,2094,966.43,462,156,492.0,159.0,466.93,149.57,69.03,7.25,3.8925,460.0,15,464.75,193.09,108.7766667,63.7475,2106,6557.0,1020.11,0
25341,9507.0,3213,580.6,467,183,512.0,209.0,633.8,214.2,38.71,-129.5,0.645,475.0,16,423.5,208.18,206.22,32.335,3213,9507.0,660.58,0
4156,6844.0,1959,573.76,1312,286,993.0,254.0,760.44,217.67,63.75,84.0,55.0025,315.0,10,1340.0,779.6533333,782.3066667,96.6475,1959,6844.0,653.73,1
14628,8127.0,2670,1001.47,880,248,778.0,250.0,677.25,222.5,83.46,207.25,2.0025,269.0,22,948.75,332.4833333,312.8233333,90.3075,2726,8302.0,1063.2,1
8184,11480.0,5446,704.27,1345,644,1270.0,596.0,1148.0,544.6,70.43,187.75,2.7575,106.0,11,1407.25,498.94,551.3966667000002,73.2325,5479,11542.0,790.15,1
24194,11229.0,4354,980.32,596,246,825.0,305.0,660.53,256.12,57.67,-20.5,-2.6625,179.0,19,589.5,179.5733333,192.55,42.6525,4529,11654.0,1030.69,0
10850,9319.0,4013,820.24,975,349,842.0,318.0,847.18,364.82,74.57,-54.25,7.6575,367.0,13,957.25,433.99666669999993,309.1666667,87.0325,4028,9347.0,901.12,0
2945,7281.0,2764,1025.53,653,238,561.0,204.0,404.5,153.56,56.97,54.75,-7.295,23.0,19,671.25,407.48,209.8333333,52.885,2765,7283.0,1085.51,0
3439,12185.0,6828,1514.16,590,311,637.0,322.0,553.86,310.36,68.83,-162.5,-2.725,184.0,23,535.5,190.48,161.38666669999995,58.705,6857,12241.0,1570.61,0
1686,8042.0,4055,1184.24,655,331,491.0,254.0,365.55,184.32,53.83,-1.25,8.9425,37.0,24,654.25,308.7666667,113.28,116.9175,4118,8159.0,1270.89,0
22885,12882.0,2716,821.78,709,202,920.0,237.0,1073.5,226.33,68.48,-346.5,-21.98,332.0,13,593.5,338.3733333,312.7133333,32.67,2790,13118.0,872.16,0
455,9019.0,4830,808.86,331,190,637.0,325.0,601.27,322.0,53.92,-51.5,-0.9475,485.0,16,313.5,107.0266667,58.31333333,50.9375,4874,9087.0,865.75,1
30091,14947.0,7075,1323.63,1208,611,901.0,426.0,934.19,442.19,82.73,-220.0,-24.8325,57.0,18,1135.0,422.5566667,335.5366667,89.5225,7332,15339.0,1436.0,1
8751,9619.0,2644,481.52,607,221,945.0,295.0,1068.78,293.78,53.5,-224.75,-2.625,249.0,11,531.75,230.8533333,335.3133333,41.615,2653,9632.0,547.13,1
35410,8704.0,4185,763.54,1499,665,1351.0,634.0,1243.43,597.86,109.08,-118.25,-25.9375,72.0,8,1459.25,824.7466667,688.43,77.9075,4185,8704.0,844.01,0
38439,7283.0,3152,854.98,947,438,1049.0,443.0,910.38,394.0,106.87,-135.25,-69.9075,270.0,9,902.25,382.2933333,168.32,76.5675,3223,7414.0,951.94,0
7499,10726.0,4252,898.91,890,296,824.0,294.0,766.14,303.71,64.21,-113.5,-32.4675,455.0,15,852.5,331.7,274.78333330000004,61.3175,4312,10838.0,962.38,0
23608,6313.0,2340,1017.91,462,144,434.0,138.0,332.26,123.16,53.57,-7.25,-6.165,707.0,30,459.25,215.5333333,20.4,60.055,2363,6361.0,1052.71,1
18107,7574.0,2060,977.17,613,164,532.0,145.0,473.38,128.75,61.07,199.75,32.0475,162.0,18,679.25,0.0,0.0,87.0625,2090,7634.0,1182.29,0
37992,13234.0,7061,1300.26,418,232,419.0,233.0,456.34,243.48,44.84,26.5,-6.395,740.0,31,426.5,195.3066667,101.1166667,43.635,7134,13400.0,1355.49,0
27828,11153.0,4204,767.19,999,355,1137.0,409.0,1013.91,382.18,69.74,18.0,13.3125,358.0,12,1005.0,249.4133333,442.7066667,74.2575,4279,11305.0,845.52,0
23950,10134.0,4445,2189.28,531,216,488.0,208.0,361.93,158.75,78.19,-104.25,-42.68,247.0,50,496.25,264.85333330000003,120.28333329999998,92.67,4589,10429.0,2264.28,0
27657,7099.0,3572,453.45,282,157,528.0,284.0,591.58,297.67,37.79,-100.75,39.745,256.0,13,248.75,65.16333333,42.76666667,33.245,3582,7122.0,513.43,0
20788,10775.0,3208,1436.58,2536,714,1796.0,535.0,1795.83,534.67,239.43,785.0,152.99,36.0,7,2798.0,1613.006667,1370.28,471.04,3208,10775.0,1502.19,0
14423,14513.0,4782,1535.66,640,252,899.0,348.0,1036.64,341.57,109.69,-85.0,-5.1,269.0,15,612.0,207.7666667,175.68333330000004,104.8,4805,14577.0,1595.64,1
18793,12576.0,6925,1343.78,1026,424,958.0,444.0,698.67,384.72,74.65,698.0,101.98,13.0,19,1259.0,530.7966667,286.27,137.28,6978,12680.0,1380.23,0
10329,12954.0,5151,1269.14,1052,454,1156.0,423.0,762.0,303.0,74.66,-36.75,-0.9575,481.0,18,1039.75,247.56,567.6266667,59.1875,5156,12961.0,1359.36,1
30284,8753.0,2339,561.81,1483,313,1100.0,261.0,875.3,233.9,56.18,-163.25,23.655,77.0,11,1428.25,1036.643333,891.4366667000003,66.285,2340,8755.0,621.79,1
27101,15835.0,6623,1524.5,1055,476,1017.0,422.0,754.05,315.38,72.6,322.75,-23.1,137.0,23,1162.25,450.7966667,276.5766667,102.05,6738,16128.0,1580.72,0
