,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
3014,196.0,80,67.63,47,17,33.0,13.0,32.67,13.33,11.27,-23.25,0.585,17.0,8,39.25,28.71,27.97,10.195,81,198.0,222.31,0
33996,3882.0,878,342.28,323,75,330.0,70.0,323.5,73.17,28.52,45.75,6.5975,13.0,13,338.25,234.86,137.76,24.3925,887,3923.0,402.27,1
31941,3426.0,1157,641.26,368,141,368.0,114.0,311.45,105.18,58.3,-32.0,0.0,239.0,12,357.0,124.6666667,147.49,53.99,1169,3449.0,726.24,1
22836,4085.0,1517,662.96,205,57,260.0,86.0,371.36,137.91,60.27,-154.0,-0.4475,292.0,19,154.0,47.04,36.6,33.6975,1634,4387.0,699.18,1
3799,2176.0,1187,533.15,70,37,102.0,54.0,128.0,69.82,31.36,478.75,115.4025,555.0,18,229.25,37.25,12.98666667,68.4575,1188,2177.0,564.17,1
14574,2604.0,1300,646.64,88,46,115.0,55.0,124.0,61.9,30.79,-6.25,-0.6425,651.0,23,86.25,25.1,19.12666667,29.1325,1369,2772.0,700.29,0
19035,481.0,119,471.65,6,4,39.0,13.0,53.44,13.22,52.41,17.0,0.0,298.0,10,12.0,4.016666667,0.716666667,49.99,125,497.0,557.53,0
21218,1201.0,596,958.6,0,0,3.0,2.0,38.74,19.23,30.92,-0.25,0.975,985.0,32,0.25,0.0,0.0,29.025,600,1206.0,992.47,1
11335,4495.0,2404,597.46,369,196,424.0,232.0,449.5,240.4,59.75,-140.5,-5.6325,334.0,11,322.5,0.0,0.0,58.8725,2404,4495.0,680.69,0
12891,1677.0,646,919.48,52,19,73.0,29.0,50.82,19.58,27.86,-36.5,-1.155,381.0,35,39.5,10.8,3.963333333,13.145,649,1680.0,972.93,0
16689,3335.0,1107,1068.24,159,63,182.0,70.0,115.0,38.17,36.84,-100.75,-5.395,901.0,30,125.75,70.20666667,56.94666667,41.155,1112,3372.0,1112.97,1
19106,19.0,5,259.69,0,0,3.0,1.0,3.17,0.83,43.28,0.0,0.0,217.0,8,0.0,0.0,0.0,10.0,42,116.0,412.04,1
2351,4508.0,2037,778.41,196,93,206.0,100.0,225.4,101.85,38.92,-35.75,-0.2475,414.0,21,183.75,112.87333329999998,21.97333333,30.2475,2047,4528.0,811.41,0
8326,3942.0,2025,847.33,201,127,216.0,125.0,246.38,126.56,52.96,-114.75,-8.6475,513.0,17,162.75,82.40333333,12.66,37.1375,2027,3946.0,927.31,1
28398,1907.0,1099,1015.44,136,67,142.0,70.0,100.37,57.84,53.44,39.5,-0.9775,584.0,20,149.5,58.84,19.16333333,52.2475,1104,1912.0,1075.42,1
26258,1638.0,857,389.61,140,86,135.0,78.0,148.91,77.91,35.42,23.0,-0.195,353.0,12,148.0,70.24333333,41.76,35.185,861,1644.0,455.22,1
30027,2949.0,543,205.7,562,93,492.0,91.0,491.5,90.5,34.28,28.5,36.3425,216.0,7,571.5,257.6866667,332.85,51.1875,543,2949.0,401.24,1
13923,6469.0,1239,1396.81,301,42,329.0,58.0,359.39,68.83,77.6,125.75,-1.3675,573.0,19,343.25,228.6766667,70.00333333,64.6075,1239,6469.0,1625.03,1
3188,1560.0,894,737.14,62,36,68.0,43.0,52.0,29.8,24.57,13.75,-0.375,883.0,33,66.25,26.0,25.42333333,25.365,914,1587.0,769.3,0
13632,2567.0,1167,492.43,334,155,312.0,141.0,285.22,129.67,54.71,79.75,1.3875,159.0,10,360.25,154.11333330000005,74.43333333,54.9725,1176,2579.0,578.31,0
9770,6061.0,2175,424.41,316,105,262.0,93.0,336.72,120.83,23.58,-70.0,1.8475,179.0,20,293.0,117.57666670000002,31.00333333,15.5625,2180,6067.0,424.41,1
37728,627.0,219,308.67,0,0,0.0,0.0,44.79,15.64,22.05,0.0,0.0,444.0,15,0.0,0.0,0.0,10.0,222,641.0,348.66,1
11791,1022.0,344,183.03,128,60,170.0,57.0,170.33,57.33,30.51,6.25,0.0225,226.0,7,129.75,57.35,29.19,30.3575,347,1036.0,243.01,0
31165,1227.0,512,446.96,93,38,72.0,29.0,87.64,36.57,31.93,-33.0,-3.9825,464.0,15,82.0,33.52,0.5066666670000001,33.9825,518,1241.0,479.86,0
17138,1112.0,475,85.06,150,62,172.0,72.0,158.86,67.86,12.15,-50.75,-1.2725,260.0,9,132.75,78.95666667,38.76,11.2725,477,1114.0,125.23,0
30110,4033.0,808,586.35,151,42,199.0,42.0,224.06,44.89,32.58,101.5,-0.325,597.0,20,184.5,61.71666667,49.96666667,39.305,884,4818.0,757.9,0
28691,5244.0,2179,712.6,525,247,631.0,264.0,582.67,242.11,79.18,321.5,6.8175,283.0,10,632.5,255.6433333,47.13333333,84.4425,2179,5244.0,798.48,0
36032,2974.0,1111,638.06,174,56,181.0,63.0,212.43,79.36,45.58,15.75,0.075,458.0,15,179.25,13.51,41.01,40.065,1122,3000.0,678.04,0
8488,189.0,35,111.08,0,0,0.0,0.0,17.18,3.18,10.1,201.0,-0.09,395.0,13,67.0,28.23333333,0.8,10.09,44,205.0,180.06,1
927,4780.0,2084,988.11,278,116,242.0,103.0,183.85,80.15,38.0,-79.25,-4.685,842.0,28,251.25,73.38333333,84.51333333,34.675,2106,4840.0,1038.34,1
18372,313.0,75,154.99,0,0,0.0,0.0,28.45,6.82,14.09,-0.25,-0.25,404.0,13,0.25,0.0,0.0,5.25,125,438.0,243.68,0
7081,1025.0,490,210.74,187,96,171.0,82.0,170.83,81.67,35.12,14.5,0.4925,221.0,7,191.5,75.50666667,31.55333333,38.5975,490,1025.0,271.26,0
840,672.0,156,829.21,0,0,1.0,0.0,26.88,6.24,33.17,0.0,0.0,357.0,26,0.0,0.0,0.0,29.99,167,706.0,869.37,0
38388,98.0,41,449.72,1,0,0.0,0.0,6.53,2.73,29.98,-0.5,0.0,474.0,16,0.5,0.483333333,0.483333333,30.0,42,99.0,509.71,0
33020,5975.0,2062,582.73,546,161,535.0,157.0,459.62,158.62,44.83,-181.75,-2.6925,442.0,15,485.75,277.4,175.2933333,40.9325,2092,6048.0,646.29,1
14272,2097.0,880,699.24,123,71,126.0,62.0,149.79,62.86,49.95,-43.5,-0.2475,457.0,16,108.5,36.15666667,34.88333333,50.2375,882,2102.0,779.22,1
1729,1892.0,924,769.78,109,49,103.0,45.0,86.0,42.0,34.99,18.25,2.7225,675.0,23,114.75,73.62666667,19.43666667,39.1975,926,1894.0,802.67,0
20612,3244.0,1531,831.67,220,90,199.0,83.0,147.45,69.59,37.8,-28.0,-0.6075,355.0,24,211.0,95.53,29.77666667,40.5975,1577,3353.0,889.0,0
857,3985.0,724,688.84,263,45,206.0,41.0,306.54,55.69,52.99,-55.0,-8.59,408.0,14,245.0,210.07,140.4,40.6,724,3985.0,808.81,1
20851,1058.0,252,306.04,213,42,164.0,36.0,132.25,31.5,38.26,-102.25,-5.7425,292.0,10,179.25,159.96333330000004,142.09,40.7325,287,1214.0,385.59,0
33159,3136.0,1320,733.07,124,41,76.0,27.0,209.07,88.0,48.87,-13.25,-2.6225,505.0,17,119.25,57.17666667,18.3,34.2025,1429,3378.0,869.01,0
34626,5673.0,1994,927.22,861,259,505.0,160.0,567.3,199.4,92.72,-645.5,-192.865,134.0,22,645.5,168.08,222.7766667,138.875,2604,7049.0,1035.92,0
33041,3973.0,1427,977.61,170,61,199.0,70.0,180.59,64.86,44.44,37.25,-0.495,312.0,23,182.75,97.94333333,0.856666667,47.985,1427,3973.0,1247.41,0
36568,2675.0,1370,1023.74,89,53,101.0,54.0,111.46,57.08,42.66,72.0,5.445,787.0,26,113.0,38.45666667,7.85,32.465,1423,2799.0,1109.21,1
24853,3159.0,1482,319.82,195,108,181.0,85.0,175.5,82.33,17.77,305.25,39.1625,571.0,19,296.75,67.98333333,79.73,23.7275,1488,3174.0,354.21,1
9002,1252.0,687,927.09,14,6,16.0,8.0,36.82,20.21,27.27,-8.5,0.0,1084.0,36,11.5,2.48,0.56,10.0,854,1557.0,1017.04,0
17328,894.0,312,139.24,102,37,57.0,22.0,74.5,26.0,11.6,198.0,1.0925,395.0,13,168.0,45.64666667,53.07333333,10.8275,333,929.0,182.91,1
22224,3652.0,797,299.5,477,109,609.0,133.0,608.67,132.83,49.92,-29.5,0.0,196.0,7,467.5,277.2633333,266.0633333,39.99,816,3744.0,375.2,0
31937,1062.0,277,50.71,272,71,177.0,46.0,177.0,46.17,8.45,-125.75,-0.09,220.0,7,229.75,183.7333333,43.52333333,10.09,280,1091.0,50.71,0
3585,6488.0,1556,771.93,523,107,536.0,114.0,463.43,111.14,55.14,-139.75,-9.1975,56.0,15,476.75,260.1466667,244.9966667,59.1875,1556,6488.0,1056.75,0
16439,4738.0,2184,1043.97,350,143,336.0,139.0,296.13,136.5,65.25,-163.0,-7.58,409.0,17,296.0,123.82666670000002,93.78,58.02,2195,4778.0,1076.86,1
38766,1922.0,770,586.35,338,142,246.0,102.0,213.56,85.56,65.15,133.75,11.1625,318.0,10,382.25,125.89333329999998,134.49333330000002,79.6275,771,1924.0,671.33,0
36073,1539.0,701,471.68,70,36,66.0,36.0,118.38,53.92,36.28,35.0,-0.2475,436.0,14,82.0,30.8,8.866666667,30.7175,705,1547.0,531.66,0
20527,2417.0,1334,308.5,444,236,403.0,222.0,402.83,222.33,51.42,31.0,-2.1,216.0,7,454.0,123.74,102.95,49.81,1334,2417.0,394.38,0
21272,3805.0,1532,522.98,667,258,567.0,230.0,543.57,218.86,74.71,-82.0,-26.5275,135.0,8,640.0,292.89,128.15666670000002,91.9075,1535,3808.0,608.86,0
36590,1390.0,369,283.07,154,51,173.0,46.0,173.75,46.13,35.38,23.75,0.0,271.0,9,162.25,61.69333333,73.79333333,34.99,389,1497.0,348.68,0
25334,4438.0,1713,496.8,374,136,276.0,104.0,317.0,122.36,35.49,212.25,69.125,443.0,15,444.75,0.0,0.0,63.765,1717,4447.0,556.78,0
2536,299.0,113,242.06,27,10,24.0,10.0,29.9,11.3,24.21,-4.25,0.0,328.0,11,25.25,0.0,0.0,29.99,114,300.0,302.04,1
3219,2023.0,1254,798.77,124,73,99.0,62.0,80.92,50.16,31.95,-45.25,-9.49,221.0,31,109.25,51.88,21.93666667,39.37,1289,2064.0,816.9,0
36120,2589.0,1099,451.67,219,90,233.0,100.0,235.36,99.91,41.06,-86.25,-6.2425,369.0,12,190.25,117.04,58.13666667,39.3325,1159,2720.0,555.96,0
21796,2130.0,515,542.21,334,80,222.0,53.0,236.67,57.22,60.25,60.0,-43.0125,296.0,10,354.0,0.0,0.0,45.9825,515,2130.0,592.2,1
38142,1992.0,386,407.79,124,25,165.0,36.0,221.33,42.89,45.31,79.5,0.0,306.0,11,150.5,87.98333333,93.73,44.99,386,1992.0,473.4,0
36341,218.0,178,85.65,40,32,36.0,30.0,36.33,29.67,14.28,-16.25,-1.0875,216.0,7,34.25,10.04333333,7.53,11.0875,178,218.0,135.99,1
31131,3724.0,1581,389.67,137,67,179.0,86.0,219.06,93.0,22.92,-102.75,-0.2475,347.0,27,102.75,9.843333333,4.54,10.2475,1644,3829.0,690.47,1
11311,2661.0,726,449.66,220,86,174.0,62.0,241.91,66.0,40.88,-44.75,-0.7275,381.0,13,204.75,140.91666669999995,127.7133333,35.7175,726,2661.0,509.65,0
15301,4687.0,2532,412.1,410,218,429.0,247.0,468.7,253.2,41.21,436.25,43.17,343.0,11,555.75,0.0,0.0,66.62,2535,4700.0,472.08,1
2491,6446.0,1238,502.99,957,167,744.0,130.0,402.88,77.38,31.44,444.0,52.275,517.0,18,1105.0,278.82,197.6533333,89.675,1238,6446.0,686.21,1
22109,1887.0,528,92.28,222,59,246.0,60.0,209.67,58.67,10.25,75.75,-0.09,321.0,11,247.25,181.5733333,81.40333333,10.09,535,1900.0,132.27,0
2845,5635.0,2094,356.02,774,313,713.0,285.0,704.38,261.75,44.5,-190.5,-11.845,271.0,9,710.5,392.2866667,376.03,46.835,2115,5739.0,426.63,0
510,1044.0,460,292.34,45,20,103.0,45.0,116.0,51.11,32.48,-20.25,-0.375,307.0,10,38.25,0.0,0.0,30.365,469,1068.0,352.47,1
39123,3891.0,1851,862.88,215,117,200.0,108.0,259.4,123.4,57.53,-9.5,-0.3525,417.0,16,211.5,96.12333333,34.26333333,53.5925,1868,3960.0,942.86,0
4956,2373.0,1040,435.67,167,77,179.0,78.0,215.73,94.55,39.61,-48.5,-16.635,353.0,12,150.5,0.0,0.0,56.625,1046,2383.0,495.65,1
8181,2768.0,594,403.05,140,33,185.0,47.0,276.8,59.4,40.31,-58.75,0.0,328.0,11,120.75,41.08666667,21.91666667,44.99,594,2768.0,468.66,1
36172,3488.0,1144,1182.37,111,35,116.0,37.0,151.65,49.74,51.41,141.25,-0.2925,216.0,25,157.75,87.82333333,19.84666667,46.8125,1196,3659.0,1258.26,0
37144,5986.0,1375,890.9,668,190,643.0,169.0,748.25,171.88,111.36,-116.5,-1.505,273.0,9,629.5,251.1433333,146.28,104.465,1400,6061.0,976.78,1
26173,4562.0,2165,562.89,292,132,241.0,103.0,268.35,127.35,33.11,17.25,-7.48,734.0,25,297.75,104.4266667,53.99333333,37.48,2456,5014.0,615.97,1
11909,1068.0,322,516.63,0,0,73.0,22.0,106.8,32.2,51.66,0.0,-1.25,344.0,11,0.0,0.0,0.0,51.24,325,1074.0,596.61,1
25652,2839.0,1215,1282.38,232,96,193.0,81.0,149.42,63.95,67.49,41.75,-7.26,628.0,21,246.25,149.25,65.62,72.2,1328,3012.0,1356.95,1
3372,1707.0,668,291.44,167,61,189.0,73.0,170.7,66.8,29.14,-55.75,-0.67,325.0,11,148.75,90.30666667,19.00333333,31.74,668,1707.0,561.41,0
8153,4125.0,1374,635.91,326,113,291.0,93.0,343.75,114.5,52.99,-170.0,-16.01,369.0,13,269.0,0.0,0.0,47.14,1375,4132.0,695.89,1
11175,6220.0,2117,1357.74,354,106,347.0,107.0,200.65,68.29,43.8,-47.5,-26.755,113.0,32,338.5,187.54,114.09333329999998,66.895,2117,6220.0,1439.1,1
21558,3949.0,1264,985.66,105,29,122.0,33.0,219.39,70.22,54.76,47.5,-0.975,589.0,19,120.5,92.44,46.79666667,60.555,1287,3978.0,1026.01,1
25356,4562.0,2263,334.14,779,352,624.0,307.0,570.25,282.88,41.77,286.75,-0.2025,40.0,9,874.25,292.72,386.16,50.3925,2268,4576.0,394.12,0
4000,2255.0,1063,348.47,148,66,205.0,89.0,205.0,96.64,31.68,-39.0,-0.42,367.0,12,135.0,48.68666667,35.44333333,30.42,1065,2258.0,408.46,1
21170,1154.0,508,657.73,91,42,89.0,36.0,115.4,50.8,65.77,12.5,-1.03,308.0,11,95.5,28.63666667,4.356666667,61.66,517,1167.0,743.61,0
34474,2126.0,788,657.05,154,47,143.0,44.0,111.89,41.47,34.58,-62.0,-7.51,603.0,20,133.0,63.49,45.32,43.22,798,2147.0,692.31,0
28162,952.0,402,230.05,75,32,81.0,32.0,73.23,30.92,17.7,-4.25,-3.2225,405.0,14,73.25,0.0,0.0,13.2225,402,952.0,270.04,1
23589,2347.0,706,221.54,225,79,391.0,118.0,391.17,117.67,36.92,282.75,6.8925,236.0,8,319.25,219.34,151.26,30.9675,881,2913.0,334.57,0
37058,4073.0,2015,270.33,385,169,314.0,140.0,239.59,118.53,15.9,-66.5,-3.2175,254.0,18,362.5,201.8333333,60.96,14.2075,2027,4098.0,310.32,0
33407,5164.0,1846,430.7,393,144,325.0,131.0,469.45,167.82,39.15,-150.0,-12.6,73.0,12,343.0,201.9266667,118.18,26.43,1861,5196.0,471.27,0
10659,3299.0,1151,464.1,249,97,297.0,107.0,274.92,95.92,38.68,198.25,1.53,378.0,13,314.75,64.02666667,61.59333333,39.5,1171,3354.0,529.71,0
35928,6242.0,1123,593.41,929,180,1040.0,187.0,1040.33,187.17,98.9,-94.5,-35.515,54.0,8,897.5,506.2166667,438.69666669999987,74.505,1241,6608.0,708.48,0
31026,3299.0,1269,261.1,411,171,384.0,155.0,366.56,141.0,29.01,-38.25,4.6375,315.0,10,398.25,0.0,0.0,32.7025,1279,3331.0,301.08,0
21185,3776.0,1273,425.4,569,163,460.0,143.0,419.56,141.44,47.27,732.0,6.655,108.0,10,813.0,555.1066667,501.36333330000014,71.075,1275,3786.0,485.38,1
24376,2705.0,1323,1045.38,53,32,55.0,35.0,104.04,50.88,40.21,31.75,0.0,827.0,28,63.25,24.32666667,6.16,34.42,1345,2754.0,1107.32,0
15111,2428.0,761,255.91,7,4,300.0,102.0,346.86,108.71,36.56,-3.75,101.6,214.0,9,5.75,1.65,1.466666667,48.4,924,2861.0,370.41,1
3032,1844.0,982,190.02,244,123,272.0,145.0,263.43,140.29,27.15,97.5,-3.8675,234.0,8,276.5,139.2166667,57.80666667,21.2175,982,1844.0,235.19,0
35971,2283.0,249,751.0,49,6,47.0,6.0,60.08,6.55,19.76,12.25,-0.075,1179.0,39,52.75,52.78666667,38.79333333,17.065,251,2287.0,777.31,1
21992,4814.0,1781,379.35,655,196,704.0,250.0,687.71,254.43,54.19,-491.0,-26.4875,225.0,8,491.0,37.56666667,59.42,26.4875,1781,4814.0,455.05,0
25616,1402.0,365,222.76,228,62,229.0,58.0,200.29,52.14,31.82,-46.5,-1.9,257.0,8,212.5,0.0,0.0,32.88,369,1410.0,282.74,0
29916,1936.0,846,497.94,181,106,157.0,86.0,242.0,105.75,62.24,-8.25,-3.8075,261.0,9,178.25,35.88,18.13,48.7975,871,1991.0,539.91,0
8630,2675.0,1373,289.67,279,162,277.0,147.0,297.22,152.56,32.19,213.25,60.4425,102.0,11,349.75,126.49666670000002,129.7933333,50.7275,1435,2860.0,374.13,1
8141,2710.0,855,895.07,109,27,137.0,38.0,112.92,35.63,37.29,-0.5,4.3075,832.0,27,108.5,78.85666667,24.73333333,31.5425,880,2754.0,951.05,0
27122,4894.0,1463,585.24,611,194,578.0,191.0,489.4,146.3,58.52,-140.25,-24.77,315.0,11,564.25,273.1366667,85.57666667,70.25,1465,4896.0,656.25,1
16890,3436.0,1097,258.86,375,131,414.0,138.0,490.86,156.71,36.98,85.75,-1.365,261.0,9,403.25,199.4266667,160.96,36.355,1123,3562.0,324.47,0
27815,1005.0,395,768.3,83,39,86.0,39.0,77.31,30.38,59.1,-49.25,-1.0475,421.0,14,66.25,34.70333333,28.61333333,61.0375,398,1008.0,828.28,0
34323,3823.0,1502,698.64,578,197,478.0,165.0,424.78,166.89,77.63,-285.25,-63.6675,165.0,22,483.25,208.7166667,95.04,65.6475,1526,3877.0,751.87,1
17746,2912.0,1170,302.68,367,155,411.0,164.0,416.0,167.14,43.24,-80.0,-1.7925,235.0,8,340.0,104.9333333,195.3466667,36.7825,1204,2999.0,413.77,0
15953,3445.0,2146,706.34,280,152,239.0,140.0,246.07,153.29,50.45,88.25,0.495,94.0,16,309.75,165.4033333,61.38666667,50.485,2146,3445.0,786.32,0
33954,310.0,175,397.71,0,0,0.0,0.0,28.18,15.91,36.16,0.0,0.0,369.0,13,0.0,0.0,0.0,34.99,203,356.0,476.88,1
18917,631.0,194,125.75,0,0,0.0,0.0,78.88,24.25,15.72,0.0,0.0,272.0,9,0.0,0.0,0.0,10.0,207,646.0,191.36,1
25234,2370.0,660,302.4,329,108,395.0,110.0,395.0,110.0,50.4,-86.5,-18.3225,208.0,7,300.5,159.64,135.2,59.0725,660,2370.0,368.01,0
7524,2026.0,959,335.42,85,33,74.0,29.0,119.18,56.41,19.73,9.0,-0.305,573.0,19,88.0,35.11333333,31.96,9.305,1045,2208.0,380.71,0
24139,2990.0,1450,253.48,121,60,124.0,57.0,199.33,96.67,16.9,37.75,1.8,328.0,16,133.25,35.42,28.93666667,14.6,1462,3008.0,297.47,0
32977,5729.0,2569,512.62,975,444,955.0,428.0,954.83,428.17,85.44,-45.5,-34.145,239.0,8,959.5,430.37,318.96,83.865,2667,5978.0,613.18,1
9930,989.0,459,592.26,0,0,0.0,0.0,54.94,25.5,32.9,0.0,0.0,585.0,19,0.0,0.0,0.0,32.49,467,1014.0,628.94,1
854,2509.0,895,443.4,181,56,255.0,90.0,278.78,99.44,49.27,112.25,15.4725,321.0,11,218.75,0.0,0.0,40.8475,987,2742.0,502.77,1
1285,239.0,95,252.76,41,16,31.0,12.0,21.73,8.64,22.98,-4.75,-5.8075,372.0,12,39.75,19.31333333,3.453333333,25.7975,95,239.0,302.74,0
18583,628.0,303,358.33,61,27,53.0,25.0,48.31,23.31,27.56,-5.5,-1.1775,473.0,16,59.5,32.73333333,3.023333333,31.4175,323,677.0,382.08,1
30862,3073.0,1856,228.21,268,153,244.0,147.0,256.08,154.67,19.02,-83.5,-3.6075,375.0,13,240.5,70.31666667,29.84666667,13.6075,1864,3083.0,268.38,0
10556,1608.0,749,414.08,203,86,174.0,78.0,160.8,74.9,41.41,-75.25,-2.9,308.0,11,178.25,93.53666667,32.29666667,51.89,749,1608.0,474.6,1
22921,5591.0,1764,679.88,304,98,297.0,95.0,310.61,98.0,37.77,103.25,9.0675,755.0,25,338.75,175.5966667,31.02,40.2625,1809,5811.0,738.26,0
14953,711.0,178,216.77,45,12,119.0,30.0,118.5,29.67,36.13,30.75,3.5025,207.0,7,55.25,43.3,7.646666667000001,36.4875,204,762.0,265.86,1
28484,816.0,283,606.96,147,55,114.0,37.0,40.8,14.15,30.35,227.0,30.39,632.0,21,223.0,63.01,18.35666667,40.85,286,822.0,638.35,1
5629,987.0,240,87.12,219,51,152.0,36.0,141.0,34.29,12.45,-110.75,-2.75,222.0,8,181.75,127.56333329999998,75.5,14.67,241,988.0,132.29,0
10267,3623.0,1736,544.6,385,176,289.0,130.0,241.53,115.73,36.31,-75.25,-17.195,470.0,16,360.25,139.8066667,54.23666667,48.175,1757,3658.0,604.58,1
9452,1386.0,720,315.44,94,46,116.0,58.0,138.6,72.0,31.54,137.25,4.6525,327.0,11,139.75,46.81333333,6.586666667,33.4375,729,1408.0,375.42,1
7199,1809.0,841,428.59,322,135,212.0,91.0,164.45,76.45,38.96,423.5,126.2975,99.0,17,463.5,206.1733333,136.2066667,104.5225,856,1835.0,460.51,1
32482,899.0,544,140.88,117,53,80.0,42.0,74.92,45.33,11.74,-17.75,0.585,419.0,14,110.75,37.24,29.42666667,10.615,600,980.0,188.29,1
3092,1241.0,519,109.99,95,47,137.0,52.0,124.1,51.9,11.0,33.75,-0.585,326.0,11,106.25,56.4,9.51,10.585,519,1241.0,149.98,1
4486,3817.0,606,956.19,229,24,225.0,26.0,381.7,60.6,95.62,-158.25,0.0,341.0,11,176.25,0.0,0.0,84.99,606,3817.0,1061.17,0
33854,5470.0,2463,1078.11,166,68,182.0,72.0,420.77,189.46,82.93,26.5,35.135,438.0,14,174.5,107.4266667,85.18,75.145,2475,5486.0,1193.4,1
13168,2667.0,1298,469.45,301,182,251.0,139.0,222.25,108.17,39.12,60.25,6.945,210.0,13,320.75,131.7033333,80.91,47.795,1298,2667.0,529.43,1
20077,5880.0,2691,491.72,188,105,566.0,257.0,534.55,244.64,44.7,-141.0,0.0,349.0,12,141.0,0.0,0.0,34.99,2697,5887.0,556.7,1
2657,956.0,567,379.25,71,39,73.0,43.0,73.54,43.62,29.17,-8.0,0.0,604.0,21,68.0,35.76666667,5.63,26.1,638,1084.0,409.25,1
3773,956.0,429,327.18,228,101,159.0,72.0,159.33,71.5,54.53,-53.75,-26.2775,248.0,8,209.75,86.33333333,26.81,63.2675,474,1035.0,391.01,1
9986,1666.0,537,535.31,109,25,120.0,34.0,98.0,31.59,31.49,-15.25,0.0,535.0,18,104.25,138.06666669999998,74.01,29.99,538,1667.0,595.29,0
8858,4822.0,2073,554.49,486,201,510.0,218.0,438.36,188.45,50.41,-78.75,-10.81,331.0,13,459.75,195.7466667,22.32333333,51.1,2081,4835.0,603.81,1
32198,509.0,168,247.45,71,26,69.0,22.0,72.71,24.0,35.35,101.75,0.0,260.0,9,105.25,75.16666667,21.98666667,34.99,169,510.0,313.06,0
19860,1704.0,252,459.31,274,44,229.0,36.0,243.43,36.0,65.62,59.5,-26.925,222.0,8,293.5,240.08,157.63666669999995,90.115,252,1704.0,500.02,0
34445,1937.0,313,82.62,397,58,323.0,52.0,322.83,52.17,13.77,-128.5,-2.93,208.0,7,354.5,358.3466667,305.34,12.93,314,1940.0,127.61,1
39181,1026.0,601,513.84,88,55,63.0,37.0,60.35,35.35,30.23,-26.5,-0.15,546.0,18,79.5,38.95,5.373333333,30.15,609,1043.0,547.98,0
11682,2477.0,743,593.99,416,113,361.0,106.0,353.86,106.14,84.86,-119.75,-13.7975,160.0,8,375.75,327.9233333,79.91,65.7675,750,2509.0,658.97,0
23418,5473.0,1747,552.16,729,225,788.0,254.0,781.86,249.57,78.88,157.5,98.0975,251.0,8,781.5,0.0,0.0,112.6925,1774,5565.0,612.14,0
19700,2174.0,540,843.04,28,16,150.0,38.0,90.58,22.5,35.13,6.0,0.0,745.0,25,30.0,4.626666667,0.956666667,35.48,541,2178.0,878.78,0
23886,2417.0,837,441.81,0,0,350.0,118.0,345.29,119.57,63.12,408.75,0.0,203.0,8,136.25,43.37,57.18333333,34.99,854,2453.0,507.42,1
35981,3912.0,928,354.77,366,86,446.0,102.0,434.67,103.11,39.42,55.75,-1.7325,297.0,10,384.25,260.61,85.70666667,15.7325,943,3976.0,405.53,0
18093,6063.0,2738,657.55,501,194,507.0,196.0,356.65,161.06,38.68,-49.75,-3.5725,550.0,18,484.75,264.3433333,191.2833333,41.8125,2753,6087.0,693.08,0
25650,2369.0,667,483.78,254,61,228.0,69.0,236.9,66.7,48.38,119.5,5.4975,341.0,11,293.5,103.55,95.86,49.4625,676,2397.0,543.76,1
18055,1297.0,735,812.43,47,19,57.0,26.0,48.04,27.22,30.09,95.0,12.6,944.0,31,79.0,64.52,15.13,34.19,773,1353.0,859.56,1
7197,47.0,26,122.75,5,3,8.0,4.0,7.83,4.33,20.46,-3.75,-0.2,191.0,7,3.75,3.146666667,1.993333333,20.19,26,47.0,177.73,1
24084,2002.0,1082,336.79,35,24,196.0,104.0,182.0,98.36,30.62,130.75,8.57,366.0,12,78.25,34.64666667,11.69333333,21.43,1089,2029.0,396.78,0
40339,2872.0,827,2228.1,79,32,102.0,31.0,95.73,27.57,74.27,-13.75,0.0,69.0,32,74.75,25.95,7.68,74.99,856,2995.0,2296.3,0
4766,1604.0,408,401.74,51,24,86.0,27.0,145.82,37.09,36.52,44.0,-0.27,367.0,12,66.0,23.27,16.69,30.26,411,1629.0,481.72,0
39638,4518.0,2517,473.3,392,246,355.0,218.0,347.54,193.62,36.41,149.75,18.865,64.0,15,442.25,112.7133333,74.15666667,51.905,2534,4550.0,533.28,0
13304,4495.0,1093,881.68,171,56,226.0,62.0,280.94,68.31,55.11,192.5,9.9,505.0,17,235.5,76.24,24.13,53.29,1094,4496.0,961.66,0
36430,4605.0,2540,716.57,487,258,473.0,259.0,287.81,158.75,44.79,234.75,78.7625,516.0,17,565.25,154.9966667,201.7766667,100.2275,2558,4631.0,776.55,1
17160,5011.0,1798,1243.56,199,48,176.0,39.0,156.59,56.19,38.86,879.75,233.7425,737.0,33,492.25,86.81666667,73.84666667,121.0475,1808,5027.0,1411.55,1
5557,3866.0,1454,223.21,422,213,462.0,187.0,483.25,181.75,27.9,-88.0,-16.5375,295.0,10,393.0,0.0,0.0,26.5375,1506,4017.0,282.95,1
29237,1326.0,450,238.97,64,25,50.0,21.0,102.0,34.62,18.38,-29.75,-0.6125,417.0,14,53.75,0.0,0.0,10.6125,451,1329.0,278.96,1
16883,1917.0,790,307.21,384,151,320.0,132.0,319.5,131.67,51.2,-77.5,-18.915,207.0,7,358.5,200.3966667,44.19333333,53.905,791,1920.0,372.82,0
